Data,ValorReal,ValorDolar
10/07/2019,"60,86","16,14"
11/07/2019,"61,17","16,3"
12/07/2019,"61,08","16,31"
15/07/2019,"61,07","16,3"
16/07/2019,"61,19","16,26"
17/07/2019,"61,48","16,34"
18/07/2019,"61,28","16,34"
19/07/2019,"61,25","16,37"
22/07/2019,"60,55","16,19"
23/07/2019,"59,83","15,9"
24/07/2019,"59,27","15,77"
25/07/2019,"58,73","15,52"
26/07/2019,"58,72","15,56"
29/07/2019,"59,19","15,61"
30/07/2019,"59,51","15,7"
31/07/2019,"59,6","15,83"
01/08/2019,"59,59","15,56"
02/08/2019,"59,78","15,43"
05/08/2019,"60,02","15,23"
06/08/2019,"59,65","15,05"
07/08/2019,"59,79",15
08/08/2019,"59,49","15,1"
09/08/2019,"59,27","15,06"
12/08/2019,"60,36","15,1"
13/08/2019,"60,07","15,12"
14/08/2019,"60,53","15,1"
15/08/2019,"60,38","15,02"
16/08/2019,"60,82","15,23"
19/08/2019,"61,28","15,22"
20/08/2019,"61,54","15,22"
21/08/2019,"61,26","15,22"
22/08/2019,"60,25","14,9"
23/08/2019,"61,25","14,99"
26/08/2019,"61,81","14,94"
27/08/2019,"61,36","14,76"
28/08/2019,"61,89","14,89"
29/08/2019,"62,33","14,95"
30/08/2019,"62,25","15,04"
02/09/2019,"62,39",15
03/09/2019,"61,97","14,88"
04/09/2019,"62,04","15,04"
05/09/2019,"61,24","14,99"
06/09/2019,"61,38","15,1"
09/09/2019,"61,69","15,13"
10/09/2019,"61,72","15,01"
11/09/2019,"61,26","15,08"
12/09/2019,"61,52","15,19"
13/09/2019,"60,43","14,88"
16/09/2019,"60,46","14,79"
17/09/2019,"61,1","14,9"
18/09/2019,"61,38","14,98"
19/09/2019,"61,2","14,79"
20/09/2019,"61,47","14,75"
23/09/2019,"61,79","14,8"
24/09/2019,"62,52","14,99"
25/09/2019,"62,88","15,03"
26/09/2019,"62,16","14,99"
27/09/2019,"61,47","14,78"
30/09/2019,"63,22","15,18"
01/10/2019,"64,03","15,34"
02/10/2019,"64,67","15,57"
03/10/2019,"64,89","15,82"
04/10/2019,"65,18","16,05"
07/10/2019,"64,76","15,92"
08/10/2019,"64,67","15,82"
09/10/2019,"64,37","15,72"
10/10/2019,"64,87","15,77"
11/10/2019,"64,89","15,8"
14/10/2019,"65,42","15,86"
15/10/2019,"65,9","15,88"
16/10/2019,"65,28","15,65"
17/10/2019,"65,44","15,79"
18/10/2019,"65,55","15,84"
21/10/2019,"65,84","15,94"
22/10/2019,"66,28","16,22"
23/10/2019,"65,93","16,19"
24/10/2019,"65,68","16,38"
25/10/2019,"65,78","16,39"
28/10/2019,"65,87","16,55"
29/10/2019,"65,53","16,41"
30/10/2019,"65,72","16,36"
31/10/2019,"66,1","16,51"
01/11/2019,"66,09","16,61"
04/11/2019,"65,87","16,5"
05/11/2019,"65,63","16,39"
06/11/2019,"66,25","16,42"
07/11/2019,"66,72","16,3"
08/11/2019,"66,71","16,13"
11/11/2019,"66,29","15,95"
12/11/2019,"66,01","15,81"
13/11/2019,"65,49","15,68"
14/11/2019,"65,76","15,72"
18/11/2019,"65,88","15,75"
19/11/2019,"66,27","15,75"
21/11/2019,"66,05","15,72"
22/11/2019,"66,48","15,89"
25/11/2019,"66,01","15,68"
26/11/2019,"66,39","15,6"
27/11/2019,"65,7","15,42"
28/11/2019,"66,6","15,68"
29/11/2019,"66,33","15,7"
02/12/2019,"67,06","15,87"
03/12/2019,"67,37","16,04"
04/12/2019,"68,09","16,24"
05/12/2019,"68,48","16,25"
06/12/2019,"68,56","16,41"
09/12/2019,"69,31","16,7"
10/12/2019,"68,43","16,52"
11/12/2019,"69,14","16,8"
12/12/2019,"70,67","17,2"
13/12/2019,"69,71","17,02"
16/12/2019,"70,6","17,3"
17/12/2019,"71,07","17,47"
18/12/2019,"70,81","17,46"
19/12/2019,"71,01","17,48"
20/12/2019,"72,16","17,7"
23/12/2019,"71,88","17,64"
26/12/2019,"73,2","18,03"
27/12/2019,"74,11","18,28"
30/12/2019,"73,36","18,2"
02/01/2020,"72,62","18,06"
03/01/2020,"72,42","17,87"
06/01/2020,"72,58","17,9"
07/01/2020,"72,69","17,8"
08/01/2020,"71,84","17,66"
09/01/2020,"70,92","17,41"
10/01/2020,"71,34","17,51"
13/01/2020,"72,2","17,48"
14/01/2020,"72,46","17,49"
15/01/2020,"73,37","17,63"
16/01/2020,"73,12","17,52"
17/01/2020,"73,11","17,47"
20/01/2020,"74,56","17,82"
21/01/2020,"74,51","17,73"
22/01/2020,"75,39",18
23/01/2020,"76,04","18,25"
24/01/2020,"76,39","18,29"
27/01/2020,"76,89","18,22"
28/01/2020,"76,45","18,17"
29/01/2020,"76,4","18,19"
30/01/2020,"76,52",18
31/01/2020,"75,53","17,69"
03/02/2020,"75,37","17,75"
04/02/2020,"75,96","17,92"
05/02/2020,"76,6","18,05"
06/02/2020,"76,94","18,11"
07/02/2020,"77,44","17,98"
10/02/2020,"77,58","17,96"
11/02/2020,"77,25","17,9"
12/02/2020,"76,46","17,63"
13/02/2020,"76,7","17,68"
14/02/2020,"77,9","18,05"
17/02/2020,"78,43","18,17"
18/02/2020,"78,55","18,07"
19/02/2020,"79,67","18,22"
20/02/2020,"79,99","18,23"
21/02/2020,"80,77","18,39"
26/02/2020,"80,91","18,24"
27/02/2020,"80,8","18,05"
28/02/2020,"81,29","18,07"
02/03/2020,"81,06","18,03"
03/03/2020,"81,28","18,11"
04/03/2020,"81,4","17,99"
05/03/2020,"80,6","17,44"
06/03/2020,"80,91","17,42"
09/03/2020,"79,84","16,85"
10/03/2020,"77,93","16,69"
11/03/2020,"77,85","16,66"
12/03/2020,"79,35","16,25"
13/03/2020,"79,51","16,79"
16/03/2020,"77,55","15,67"
17/03/2020,"76,76","15,2"
18/03/2020,"75,71","14,81"
19/03/2020,"75,79","14,73"
20/03/2020,"75,72","15,07"
23/03/2020,"76,43","15,04"
24/03/2020,"76,44","15,07"
25/03/2020,"76,04",15
26/03/2020,"76,96","15,39"
27/03/2020,"75,91","14,85"
30/03/2020,"76,34","14,8"
31/03/2020,"76,11","14,64"
01/04/2020,"76,1","14,52"
02/04/2020,"75,86","14,41"
03/04/2020,"76,58","14,45"
06/04/2020,"77,83","14,83"
07/04/2020,"76,94","14,74"
08/04/2020,"78,33","15,03"
09/04/2020,78,"15,36"
13/04/2020,"78,15","15,08"
14/04/2020,"77,9","15,02"
15/04/2020,"78,46","14,92"
16/04/2020,"77,9","14,87"
17/04/2020,"77,23","14,69"
20/04/2020,"77,14","14,6"
22/04/2020,"76,9","14,28"
23/04/2020,"76,82","14,1"
24/04/2020,"76,56","13,55"
27/04/2020,"75,76","13,44"
28/04/2020,"75,88","13,63"
29/04/2020,"76,18","14,03"
30/04/2020,"76,56","14,11"
04/05/2020,77,"13,8"
05/05/2020,"75,69","13,67"
06/05/2020,"75,72","13,36"
07/05/2020,"75,32","12,91"
08/05/2020,"76,2","13,22"
11/05/2020,"75,74","13,07"
12/05/2020,"76,69","13,29"
13/05/2020,"75,13","12,73"
14/05/2020,"75,04","12,64"
15/05/2020,"75,59","12,98"
18/05/2020,"75,4","13,14"
19/05/2020,"75,81","13,25"
20/05/2020,"76,54","13,44"
21/05/2020,"76,79","13,71"
22/05/2020,"75,78","13,58"
25/05/2020,"75,78","13,58"
26/05/2020,"75,19",14
27/05/2020,"76,08","14,36"
28/05/2020,"76,81","14,38"
29/05/2020,"77,08","14,21"
01/06/2020,"76,95","14,35"
02/06/2020,"76,16","14,48"
03/06/2020,"76,04","15,05"
04/06/2020,"76,41","14,97"
05/06/2020,"76,72","15,41"
08/06/2020,"75,54","15,31"
09/06/2020,"76,94","15,68"
10/06/2020,"76,13","15,57"
12/06/2020,"76,63","15,21"
15/06/2020,"76,91","14,82"
16/06/2020,"77,38","15,09"
17/06/2020,"77,39","14,74"
18/06/2020,77,"14,4"
19/06/2020,"76,55","14,32"
22/06/2020,"77,13","14,77"
23/06/2020,"77,37","14,96"
24/06/2020,"76,97","14,68"
25/06/2020,"75,47","14,16"
26/06/2020,"75,96","13,91"
29/06/2020,"76,49","14,06"
30/06/2020,"77,1","14,08"
01/07/2020,"76,81","14,32"
02/07/2020,"76,79","14,48"
03/07/2020,"76,33","14,3"
06/07/2020,"77,05","14,51"
07/07/2020,"75,77","14,21"
08/07/2020,"77,01","14,4"
09/07/2020,"77,94","14,71"
10/07/2020,"77,96","14,59"
13/07/2020,"77,51","14,49"
14/07/2020,"77,77","14,32"
15/07/2020,"77,55","14,5"
16/07/2020,"78,17","14,59"
17/07/2020,"77,28","14,44"
20/07/2020,"76,8","14,32"
21/07/2020,"77,41","14,81"
22/07/2020,"77,87","15,24"
23/07/2020,"76,74","14,86"
24/07/2020,"77,32","14,83"
27/07/2020,"77,84",15
28/07/2020,"77,09","14,89"
29/07/2020,"78,12","15,2"
30/07/2020,"77,54","14,96"
31/07/2020,"78,24","15,04"
03/08/2020,"79,07","14,9"
04/08/2020,"79,76","14,96"
05/08/2020,"78,82","14,94"
06/08/2020,"79,55","14,89"
07/08/2020,"79,07","14,58"
10/08/2020,"79,46","14,73"
11/08/2020,"78,84","14,52"
12/08/2020,"79,22","14,52"
13/08/2020,"80,77","15,01"
14/08/2020,"81,33","15,1"
17/08/2020,"80,5","14,77"
18/08/2020,"81,2","14,86"
19/08/2020,"82,04","14,94"
20/08/2020,"82,6","14,62"
21/08/2020,"83,24","14,85"
24/08/2020,"83,35","14,9"
25/08/2020,"82,95","14,81"
26/08/2020,"83,46","14,99"
27/08/2020,"83,97","15,01"
28/08/2020,"84,68","15,49"
31/08/2020,"84,94","15,52"
01/09/2020,"85,39","15,89"
02/09/2020,"85,16","15,85"
03/09/2020,"84,87","15,99"
04/09/2020,"84,69","16,02"
08/09/2020,"85,1","15,85"
09/09/2020,"83,73","15,79"
10/09/2020,"84,41","15,95"
11/09/2020,"84,26","15,94"
14/09/2020,"83,62","15,78"
15/09/2020,"85,01","16,12"
16/09/2020,"85,21","16,22"
17/09/2020,"85,29","16,22"
18/09/2020,"85,94","16,25"
21/09/2020,"85,13","15,64"
22/09/2020,"85,53","15,74"
23/09/2020,"85,16","15,4"
24/09/2020,"86,25","15,48"
25/09/2020,"86,79","15,59"
28/09/2020,"87,45","15,66"
29/09/2020,"87,74","15,52"
30/09/2020,"88,13","15,62"
01/10/2020,"87,97","15,59"
02/10/2020,"88,21","15,62"
05/10/2020,"88,42","15,7"
06/10/2020,"89,65","16,24"
07/10/2020,"89,72","16,02"
08/10/2020,"89,81","15,98"
09/10/2020,"90,19","16,28"
13/10/2020,"90,74","16,24"
14/10/2020,"90,9","16,33"
15/10/2020,"91,38","16,27"
16/10/2020,"91,62","16,29"
19/10/2020,"92,26","16,47"
20/10/2020,"94,34","16,9"
21/10/2020,"94,33","16,84"
22/10/2020,"95,63","17,13"
23/10/2020,"96,21","17,14"
26/10/2020,"97,9","17,38"
27/10/2020,"97,63","17,28"
28/10/2020,"99,02","17,27"
29/10/2020,"98,87","17,1"
30/10/2020,"98,51","17,07"
03/11/2020,"99,17","17,43"
04/11/2020,"99,44","17,47"
05/11/2020,"100,14",18
06/11/2020,"100,15","18,11"
09/11/2020,"101,13","19,15"
10/11/2020,"102,74","19,13"
11/11/2020,"103,79","19,21"
12/11/2020,"103,25","19,09"
13/11/2020,"103,54","18,88"
16/11/2020,"103,27","19,06"
17/11/2020,"103,59","19,19"
18/11/2020,"104,61","19,76"
19/11/2020,"105,16","19,72"
20/11/2020,"105,39","19,7"
23/11/2020,"105,95","19,68"
24/11/2020,"106,47","19,7"
25/11/2020,"106,83","19,96"
26/11/2020,"106,58","20,03"
27/11/2020,"108,5","20,28"
30/11/2020,"108,11","20,28"
01/12/2020,"105,84","20,05"
02/12/2020,"104,78","20,05"
03/12/2020,"105,69","20,47"
04/12/2020,"106,44","20,59"
07/12/2020,"108,11","21,19"
08/12/2020,"108,8","21,37"
09/12/2020,"109,04","21,33"
10/12/2020,"109,24","21,48"
11/12/2020,"103,32","20,38"
14/12/2020,"105,21","20,8"
15/12/2020,"105,56","20,71"
16/12/2020,"104,62","20,49"
17/12/2020,"105,37","20,82"
18/12/2020,"103,45","20,29"
21/12/2020,"105,29","20,42"
22/12/2020,"105,82","20,56"
23/12/2020,"104,21","20,14"
28/12/2020,"106,15","20,26"
29/12/2020,"105,9","20,39"
30/12/2020,"105,41","20,28"
04/01/2021,"104,43","20,23"
05/01/2021,"106,36","19,97"
06/01/2021,"105,22","19,78"
07/01/2021,"104,55","19,57"
08/01/2021,"103,73","19,32"
11/01/2021,"102,96","18,73"
12/01/2021,"102,8","18,82"
13/01/2021,"101,08","19,05"
14/01/2021,"101,48","19,29"
15/01/2021,"101,91","19,33"
18/01/2021,"101,45","19,22"
19/01/2021,"103,21","19,49"
20/01/2021,"102,46","19,32"
21/01/2021,"105,38","19,82"
22/01/2021,"104,86","19,31"
26/01/2021,"105,06","19,5"
27/01/2021,"105,1","19,53"
28/01/2021,"105,46","19,43"
29/01/2021,"105,76","19,31"
01/02/2021,106,"19,41"
02/02/2021,"105,16","19,52"
03/02/2021,"104,72","19,6"
04/02/2021,"104,62","19,41"
05/02/2021,"103,66","19,24"
08/02/2021,"102,59","19,11"
09/02/2021,"103,16","19,03"
10/02/2021,"102,95","19,06"
11/02/2021,"102,75","19,16"
12/02/2021,"102,29","19,01"
17/02/2021,"103,77","19,17"
18/02/2021,"104,98","19,36"
19/02/2021,"105,57","19,58"
22/02/2021,"106,36","19,32"
23/02/2021,"106,63","19,57"
24/02/2021,"107,3","19,8"
25/02/2021,"106,65","19,53"
26/02/2021,"106,19","19,2"
01/03/2021,"106,55","19,08"
02/03/2021,"106,61","18,76"
03/03/2021,"106,78","18,62"
04/03/2021,"104,41","18,64"
05/03/2021,"104,11","18,31"
08/03/2021,"105,1","18,33"
09/03/2021,"106,33","18,21"
10/03/2021,"103,51","18,02"
11/03/2021,"105,78","18,93"
12/03/2021,"104,16","18,72"
15/03/2021,"102,67","18,24"
16/03/2021,"103,09","18,46"
17/03/2021,"106,04","18,74"
18/03/2021,"104,31","18,8"
19/03/2021,"103,23","18,74"
22/03/2021,"103,63","18,75"
23/03/2021,"105,13","19,13"
24/03/2021,"105,9","19,14"
25/03/2021,"102,76","18,16"
26/03/2021,"105,12","18,43"
29/03/2021,"104,15","17,98"
30/03/2021,"103,32","17,92"
31/03/2021,101,"17,73"
01/04/2021,"102,31",18
05/04/2021,"102,6","18,13"
06/04/2021,"102,86","18,28"
07/04/2021,"101,36","18,14"
08/04/2021,"103,55","18,55"
09/04/2021,"104,51","18,52"
12/04/2021,"102,73","18,16"
13/04/2021,"104,31","18,28"
14/04/2021,"105,44","18,52"
15/04/2021,"104,94","18,65"
16/04/2021,"105,83","18,79"
19/04/2021,"106,97","19,19"
20/04/2021,"107,3","19,42"
22/04/2021,"107,29","19,52"
23/04/2021,"108,27","19,76"
26/04/2021,"110,29","20,21"
27/04/2021,"110,16","20,24"
28/04/2021,"109,1","20,2"
29/04/2021,"109,24","20,36"
30/04/2021,"109,91","20,34"
03/05/2021,"112,13","20,73"
04/05/2021,"111,39","20,44"
05/05/2021,"111,79","20,75"
06/05/2021,"111,13","21,01"
07/05/2021,"110,27","21,12"
10/05/2021,"112,28","21,5"
11/05/2021,"112,04","21,38"
12/05/2021,"113,47","21,67"
13/05/2021,"112,77","21,35"
14/05/2021,"110,79","21,02"
17/05/2021,"110,31","20,91"
18/05/2021,"111,65","21,23"
19/05/2021,"111,33","21,08"
20/05/2021,"112,89","21,34"
21/05/2021,"113,6","21,42"
24/05/2021,"113,81","21,39"
25/05/2021,"114,46","21,54"
26/05/2021,"112,77","21,21"
27/05/2021,"114,27","21,63"
28/05/2021,"113,73","21,75"
31/05/2021,114,"21,79"
01/06/2021,"113,33","21,95"
02/06/2021,"113,72","22,23"
04/06/2021,"113,85","22,47"
07/06/2021,"113,56","22,49"
08/06/2021,"113,93","22,56"
09/06/2021,"115,08","22,77"
10/06/2021,"114,99","22,71"
11/06/2021,"112,99","22,07"
14/06/2021,"113,78","22,44"
15/06/2021,"113,93","22,39"
16/06/2021,"114,68","22,84"
17/06/2021,"114,49","22,74"
18/06/2021,"112,23","22,31"
21/06/2021,"112,07","22,25"
22/06/2021,"113,67","22,65"
23/06/2021,"113,73","22,97"
24/06/2021,"115,13","23,36"
25/06/2021,"113,48","23,06"
28/06/2021,"115,38","23,35"
29/06/2021,"112,8","22,81"
30/06/2021,111,"22,19"
01/07/2021,"112,53","22,48"
02/07/2021,"111,89","22,25"
05/07/2021,"112,63","22,19"
06/07/2021,"113,04","21,89"
07/07/2021,"112,9","21,58"
08/07/2021,"113,02","21,49"
12/07/2021,"113,4","21,71"
13/07/2021,"112,63","21,76"
14/07/2021,"112,9","22,19"
15/07/2021,"112,93","22,14"
16/07/2021,"112,66","22,12"
19/07/2021,"112,16","21,58"
20/07/2021,"113,36","21,61"
21/07/2021,"114,16","21,74"
22/07/2021,"114,49","22,03"
23/07/2021,"113,97","22,04"
26/07/2021,"114,71","22,12"
27/07/2021,"115,45","22,34"
28/07/2021,"114,91","22,3"
29/07/2021,"115,82","22,85"
30/07/2021,"114,59","22,37"
02/08/2021,"114,03","22,19"
03/08/2021,"117,09","22,32"
04/08/2021,"116,54","22,37"
05/08/2021,"116,43","22,62"
06/08/2021,"116,12","22,16"
09/08/2021,"113,99","21,6"
10/08/2021,"117,74","22,55"
11/08/2021,"118,86","22,85"
12/08/2021,"122,12","23,33"
13/08/2021,"121,49","23,15"
16/08/2021,"125,55","23,92"
17/08/2021,"127,49","24,24"
18/08/2021,"127,8","24,1"
19/08/2021,"130,56","24,1"
20/08/2021,"130,04","23,96"
23/08/2021,"130,04","24,22"
24/08/2021,"130,17","24,55"
25/08/2021,"130,17","24,55"
26/08/2021,"132,88","25,34"
27/08/2021,"131,05","25,11"
30/08/2021,"130,92","25,2"
31/08/2021,"132,26","25,71"
01/09/2021,"132,31","25,65"
02/09/2021,"133,49","25,8"
03/09/2021,"133,75","25,88"
06/09/2021,"135,9","26,25"
08/09/2021,"137,69","26,22"
09/09/2021,"135,02","25,56"
10/09/2021,"134,55","25,8"
13/09/2021,"138,15","26,47"
14/09/2021,"138,59","26,52"
15/09/2021,"136,19","25,9"
16/09/2021,"137,12","26,07"
17/09/2021,"134,04","25,24"
20/09/2021,"136,77","25,64"
21/09/2021,"137,39","25,9"
22/09/2021,"138,73","26,28"
23/09/2021,"142,39","26,92"
24/09/2021,"136,48","25,54"
27/09/2021,"132,22","24,72"
28/09/2021,"137,93","25,45"
29/09/2021,"139,41","25,73"
30/09/2021,"137,27","25,24"
01/10/2021,"138,42","25,68"
04/10/2021,"137,47","25,36"
05/10/2021,"136,88","25,06"
06/10/2021,"138,77","25,19"
07/10/2021,"138,4","25,1"
08/10/2021,"140,39","25,49"
11/10/2021,"139,86","25,35"
13/10/2021,"141,31","25,47"
14/10/2021,"143,06","26,02"
15/10/2021,"144,42","26,49"
18/10/2021,"144,66","26,21"
19/10/2021,"141,75","25,53"
20/10/2021,"141,34","25,43"
21/10/2021,"142,54","25,26"
22/10/2021,"142,13","24,88"
25/10/2021,"143,1","25,57"
26/10/2021,"138,02","24,74"
27/10/2021,"139,46","25,05"
28/10/2021,"142,7","25,43"
29/10/2021,"143,69","25,46"
01/11/2021,"145,78","25,71"
03/11/2021,"144,58","25,51"
04/11/2021,"145,89","26,08"
05/11/2021,"149,05","26,88"
08/11/2021,"147,94","26,59"
09/11/2021,"146,94","26,74"
10/11/2021,"146,26","26,79"
11/11/2021,"146,51","27,05"
12/11/2021,"149,59","27,6"
16/11/2021,"147,94","27,01"
17/11/2021,148,"26,91"
18/11/2021,"150,36","27,11"
19/11/2021,"150,69","27,11"
22/11/2021,"148,15","26,53"
23/11/2021,"147,34","26,1"
24/11/2021,"147,2","26,27"
25/11/2021,"147,36","26,44"
26/11/2021,"147,48","26,4"
29/11/2021,"146,81","26,16"
30/11/2021,"147,94","26,32"
01/12/2021,"148,18","26,38"
02/12/2021,"150,9","26,78"
03/12/2021,"149,73","26,53"
06/12/2021,"149,69","26,32"
07/12/2021,"149,78","26,55"
08/12/2021,"150,04","26,9"
09/12/2021,"147,1","26,47"
10/12/2021,"149,13","26,66"
13/12/2021,"149,22","26,48"
14/12/2021,"146,48","25,94"
15/12/2021,"147,14","25,76"
16/12/2021,"149,09","26,17"
17/12/2021,"148,94","26,15"
20/12/2021,"147,01","25,77"
21/12/2021,"149,81","26,11"
22/12/2021,"149,36","26,11"
23/12/2021,"151,24","26,58"
27/12/2021,"151,24","26,58"
28/12/2021,"148,44","26,3"
29/12/2021,"148,72","26,27"
30/12/2021,"148,72","26,27"
03/01/2022,"148,86","26,44"
04/01/2022,"145,75","25,67"
05/01/2022,"148,11","26,16"
06/01/2022,"147,59","25,87"
07/01/2022,"147,67","26,02"
10/01/2022,"146,15","25,76"
11/01/2022,"145,91","25,89"
12/01/2022,"145,66","26,19"
13/01/2022,"146,66","26,55"
14/01/2022,"147,17","26,59"
17/01/2022,"146,7","26,64"
18/01/2022,"145,69","26,39"
19/01/2022,"146,07","26,57"
20/01/2022,148,"27,32"
21/01/2022,"146,55","26,94"
24/01/2022,"146,98","26,77"
25/01/2022,"145,3","26,43"
26/01/2022,"144,82","26,66"
27/01/2022,"144,65","26,88"
28/01/2022,"145,3","26,93"
31/01/2022,"143,14","26,72"
01/02/2022,"143,35","27,14"
02/02/2022,"142,38","26,89"
03/02/2022,"144,24","27,2"
04/02/2022,"142,22","26,69"
07/02/2022,"141,8","26,8"
08/02/2022,"141,96","26,94"
09/02/2022,"142,91","27,1"
10/02/2022,"142,58","27,37"
11/02/2022,"144,57","27,81"
14/02/2022,"143,98","27,63"
15/02/2022,"143,38","27,64"
16/02/2022,"137,86","26,7"
17/02/2022,"142,82","27,7"
18/02/2022,"139,71","27,21"
21/02/2022,"140,12","27,48"
22/02/2022,"140,3","27,72"
23/02/2022,"139,33","27,79"
24/02/2022,"136,4","26,65"
25/02/2022,"134,62","26,19"
02/03/2022,"132,16","25,74"
03/03/2022,"132,16","25,74"
04/03/2022,"134,23","26,45"
07/03/2022,"131,42","25,98"
08/03/2022,"130,68","25,67"
09/03/2022,"134,03","26,76"
10/03/2022,"133,65","26,46"
11/03/2022,"132,79","26,42"
14/03/2022,"132,32","26,13"
15/03/2022,"133,03","25,93"
16/03/2022,"136,44","26,6"
17/03/2022,"134,37","26,47"
18/03/2022,"132,07","26,2"
21/03/2022,"135,28","27,24"
22/03/2022,"134,38","27,31"
23/03/2022,"135,13","27,75"
24/03/2022,"137,09","28,52"
25/03/2022,"136,9","28,65"
28/03/2022,"136,9","28,65"
29/03/2022,"134,05","28,23"
30/03/2022,"134,05","28,23"
31/03/2022,"133,16","28,11"
01/04/2022,"127,54","27,15"
04/04/2022,"127,54","27,15"
05/04/2022,"124,52","26,84"
06/04/2022,"129,17","27,5"
07/04/2022,"127,02","26,79"
08/04/2022,"127,02","26,79"
11/04/2022,"128,16","27,25"
12/04/2022,"128,41","27,62"
13/04/2022,"128,41","27,62"
14/04/2022,"128,41","27,62"
18/04/2022,"128,41","27,62"
19/04/2022,"126,45","27,1"
20/04/2022,"121,53","26,19"
22/04/2022,"121,53","26,19"
25/04/2022,"121,53","26,19"
26/04/2022,"122,09","24,58"
27/04/2022,"124,88","24,89"
28/04/2022,"124,36","24,82"
29/04/2022,"123,68","25,14"
02/05/2022,"123,16","24,5"
03/05/2022,"122,57","24,43"
04/05/2022,"123,92","24,74"
05/05/2022,"123,19","24,61"
06/05/2022,"126,13","24,85"
09/05/2022,"126,13","24,85"
10/05/2022,"122,18","23,77"
11/05/2022,"130,12","25,39"
12/05/2022,"125,11","24,3"
13/05/2022,"124,46","24,37"
16/05/2022,"124,71","24,61"
17/05/2022,"125,35","25,18"
18/05/2022,"125,45","25,28"
19/05/2022,"124,39","25,22"
20/05/2022,"121,71","24,95"
23/05/2022,"120,11","25,04"
24/05/2022,"127,72","26,46"
25/05/2022,"122,22","25,29"
26/05/2022,"122,5","25,61"
27/05/2022,"128,6","27,17"
30/05/2022,"122,4","25,83"
31/05/2022,"128,98","27,27"
01/06/2022,"123,79","25,82"
02/06/2022,"122,68","25,65"
03/06/2022,"127,84","26,64"
06/06/2022,"124,18","25,91"
07/06/2022,"120,61","24,6"
08/06/2022,"122,75","25,2"
09/06/2022,"126,33","25,72"
10/06/2022,"124,05","24,89"
13/06/2022,"123,12","24,13"
14/06/2022,"123,32","24,08"
15/06/2022,"123,03","24,07"
17/06/2022,"123,51","24,05"
20/06/2022,"123,31","23,92"
21/06/2022,"124,08","24,22"
22/06/2022,"122,31","23,78"
23/06/2022,"125,84","24,29"
24/06/2022,"125,84","24,29"
27/06/2022,"124,26","23,88"
28/06/2022,"124,05","23,77"
29/06/2022,"125,25","23,97"
30/06/2022,"124,26","23,72"
01/07/2022,"123,69","23,2"
04/07/2022,"123,22","23,28"
05/07/2022,"123,18","22,85"
06/07/2022,"124,49","22,92"
07/07/2022,"125,58","23,41"
08/07/2022,"126,27","23,79"
11/07/2022,"127,01","23,75"
12/07/2022,"125,03","23,1"
13/07/2022,"126,21","23,38"
14/07/2022,"128,1","23,48"
15/07/2022,"127,9","23,68"
18/07/2022,"132,13","24,62"
19/07/2022,"129,85","24,09"
20/07/2022,"130,3",24
21/07/2022,"129,79","23,71"
22/07/2022,"128,14","23,5"
25/07/2022,"127,4","23,53"
26/07/2022,"129,46","24,15"
27/07/2022,"127,12","23,95"
28/07/2022,"129,89","24,91"
29/07/2022,"125,51","24,19"
01/08/2022,"123,35","23,9"
02/08/2022,"124,96","23,88"
03/08/2022,"125,38","23,73"
04/08/2022,"122,64","23,4"
05/08/2022,"126,5","24,25"
08/08/2022,"123,67","24,13"
09/08/2022,"127,16","24,82"
10/08/2022,"127,71","25,29"
11/08/2022,"127,34","24,91"
12/08/2022,"127,34","24,91"
15/08/2022,"125,19","24,58"
16/08/2022,"125,87","24,52"
17/08/2022,125,"24,14"
18/08/2022,"126,15","24,37"
19/08/2022,"123,7","23,81"
22/08/2022,"125,18","24,21"
23/08/2022,"128,27","25,14"
24/08/2022,"128,38","25,15"
25/08/2022,"123,27","24,09"
26/08/2022,"124,82","24,52"
29/08/2022,"123,89","24,57"
30/08/2022,"122,98","24,3"
31/08/2022,"122,48","23,65"
01/09/2022,"123,64","23,77"
02/09/2022,"122,76","23,66"
05/09/2022,"122,76","23,66"
06/09/2022,"124,34","23,81"
08/09/2022,"124,34","23,81"
09/09/2022,"124,34","23,81"
12/09/2022,"123,99","24,23"
13/09/2022,"124,43","24,02"
14/09/2022,"122,67","23,69"
15/09/2022,"124,39","23,82"
16/09/2022,"124,85","23,61"
19/09/2022,"124,85","23,61"
20/09/2022,"124,06","23,99"
21/09/2022,"124,08",24
22/09/2022,"124,31","24,05"
23/09/2022,"127,76","24,45"
26/09/2022,"126,37","23,6"
27/09/2022,"126,37","23,6"
28/09/2022,"129,3","24,12"
29/09/2022,"128,8","23,89"
30/09/2022,"128,55","23,78"
03/10/2022,"125,74","24,18"
04/10/2022,"126,18","24,54"
05/10/2022,"128,14","24,57"
06/10/2022,"125,88","24,2"
07/10/2022,"128,03","24,52"
10/10/2022,"129,41","24,91"
11/10/2022,"129,02","24,78"
13/10/2022,"126,54","23,87"
14/10/2022,"126,54","23,87"
17/10/2022,"129,14","24,5"
18/10/2022,"125,83","23,88"
19/10/2022,"128,52","24,34"
20/10/2022,"128,73","24,67"
21/10/2022,"127,34","24,53"
24/10/2022,128,"24,27"
25/10/2022,"128,75","24,25"
26/10/2022,"129,24","24,27"
27/10/2022,"128,17","24,18"
28/10/2022,"126,87","23,73"
31/10/2022,"126,62","24,09"
